,phonetics_id,names,phonetics
736,12823,rasta, RAH-stah
737,6524,lino,LEE-noh
738,24721,usaia,oo-sah-ee-ah
739,2610,mally, mah-LEE
740,14938,christopoulos,krees-TOH-poo-lohs
741,8509,gubbay,goo-BAY
742,13777,ariel,AYR-ee-el
743,2306,kolundzija, koh-LOON-jee-ah
744,3376,rabbani, rah-BAH-nee
745,897,bassiouny, b-ass-ee-OO-nee
746,25019,virinder,Veereen-dehr
747,19313,kyeongmin,Kyuhng-meen
748,20829,nalumango ,nah-loo-mahn-goh
749,7518,asfourah,ahs-FOOR-ah
750,14913,chloé,kloh-ay
751,17185,gurjot,Goor-joht
752,7663,basson,b-ass-OHN
753,9476,meshaal,MEH-shall
754,16799,gavrilovna,GAV-ree-lohv-nah
755,18449,jideofor,Jee-deh-oh-for
756,23557,shiv,Shiv
757,22303,quipa,kwee-PAH
758,3707,scowcroft, SKOH-krawft
759,17280,hajnal,hahyn-ahl
760,17572,hikmat,hik-MAHT
761,296,mossad,moh-SAHD
762,3624,sambu, SAM-boo
763,11007,yishai,yih-SH-EYE
764,14101,baldev,Bahl-dev
765,788,avtayev, ahv-TAH-yehf
766,18468,jingfei,Jeeng-Fay
767,16130,étienne,ay-tyen
768,3359,qader, KAH-dehr
769,11895,althea,al-thee-uh
770,11634,charlene,Shar-leen
771,21574,oluwatoni,Oh-loo-wah-toh-nee
772,12288,dipakkumar,Di-PAK-kumar
773,25132,waithira,wy-THEE-rah
774,11590,tarun,tuh-roon
775,6323,gamal,GAM-AL
776,3755,shahak, SHAH-hahk
777,8110,dichter,DIHK-tehr
778,9306,magomedov,mah-goh-MYEH-dawf
779,2136,kaplinsky, kah-PLIHN-skee
780,14179,basim,BAH-seem
781,1394,dogru, DAW-roo
782,25623,yilma,yil-mah
783,12067,laila,LAY-luh
784,11240,jyoti,Jyo-tee
785,15776,ekaterina,Yeh-kah-tee-REE-nah
786,13271,aislin ,ash-leen
787,4445,shintaro,sheen-TAH-roh
788,14058,bahaa,bah-HAA
789,16344,faris,Fa-ris
790,6178,anderson,ANN-dehr-suhn
791,4578,deng,DEHNG
792,14158,bartosz ,bar-tohsh
793,3949,suchocka, soo-HOHT-skah
794,19680,lisandro,lee-sahn-droh
795,25270,winnie,VIN-nee
796,3354,pustovoitenko, poos-toh-voy-TEHN-kaw
797,16732,galanis,gah-LAH-nees
798,14375,bianca,byahn-kah
799,20379,melat,meh-laht
800,12277,rukayat,roo-KAI-yat
801,16049,ernesto,ehr-NES-toh
802,2286,koenigs, KOO-nihgs
803,9267,luksic,LOOK-sheech
804,22466,rana,RAH-nuh
805,9882,pahad,pah-HAHD
806,19062,khalifa,kha-LEE-fah
807,7667,batista,bah-TEES-tah
808,3187,palacio, pah-LAH-see-oh
809,19547,lene,LEH-neh
810,24262,tenzin,Ten-zin
811,15191,damien,dah-mee-ehn
812,10320,sankara,sahn-KAH-rah
813,259,maitatsine,m-eye-taht-SEE-nay
814,6221,seyoum,SAY-yoom
815,9599,moyo,MOY-oh
816,17392,harpinder,Hahr-pin-dehr
817,23208,sawsan,SAW-san
818,20798,naibuka,nah-ee-boo-kah
819,24648,ulaiasi,oo-lah-ee-ah-see
820,15281,darya,Dahr-yah
821,8330,franjieh,fran-JEE-eh
822,22475,rania,RAH-nee-uh
823,23411,shandrea,shahn-DREE-uh
824,22516,rasmus,RAHS-moos
825,23844,stella,STEH-lah
826,15510,divyaansh,Deev-yahnsh
827,13064,adebayo,Ah-deh-bah-yoh
828,18831,kanyua,kah-nyoo-ah
829,10412,sentamu,sehn-TAH-moo
830,4113,tsang, (t)SAHNG
831,19303,kupriyanovna,koop-ree-YAHN-ov-nah
832,3477,rizhkov, reezh-KAWF
833,16954,gintaras,gin-tah-rahs
834,10530,siniora,sehn-YOOR-ah
835,15292,daudi,dow-dee
836,18763,kalisito,kah-lee-see-toh
837,21234,nkosana,en-koh-sah-nah
838,21134,nikolaidou,nee-koh-LYE-doo
839,11230,jasleen,Jas-leen
840,13089,adeniran,Ah-deh-nee-rah-n
841,8779,jihani,jih-hah-NEE
842,23825,stamatina,stah-mah-TEE-nah
843,19638,ligani,lee-gah-nee
844,21923,partanen,PAR-tah-nen
845,25101,wacera,wah-seh-rah
846,22193,qaadir,kah-AH-deer
847,547,abiyev, ah-BEE-ehv
848,9469,meredov,meh-REH-dawf
849,1379,djibril, jeh-BRIHL
850,20810,naiwen,Nye-Wuhn
851,464,udhampur,OOD-hahm-poor
852,1005,blix, BLIHKSS
853,25877,zeida ,zeh-ee-dah
854,4089,tomic, TAW-mihch
855,2269,klebanov, kleh-BAH-nawf
856,17496,heinz,haynts
857,17974,inyang,Ee-nyahng
858,1046,bouchar, boo-SHAHR
859,18624,jukka-pekka,YOOK-kah-PEK-kah
860,22159,pravin,Pra-vin
861,12562,hong-gul,HAWNG-GRRL
862,4784,salman,SAHL-MAHN
863,14139,baran,Bah-rahn
864,2285,koehler, KRR-lehr
865,4033,tchamlesso, chahm-LEH-soh
866,2245,khrushchev, kroosh-CHAWF
867,416,sofia,SOH-fee-ah
868,5013,eliscar,a-lees-KAHR
869,19163,kiriakos,kee-REE-ah-kos
870,10998,yelyashkevich,yehl-yahsh-KEH-vihch
871,1442,dzerzhinsky, (d)zehr-ZHIHN-skee
872,2080,kabuye, kah-BOO-yeh
873,6283,kembo,KEHM-boh
874,10517,simatovic,see-mah-TOH-vihch
875,163,hezbollah,hehz-boh-LAH
876,16518,fintan ,fin-tan
877,4224,vielman, VEEL-muhn
878,2666,marulanda, mah-roo-LAHN-dah
879,8802,jumblatt,juhm-BLAHT
880,21015,nélida,neh-lee-dah
881,20726,mwamba ,mwahm-bah
882,16709,gabrielle,gah-bree-EL-le
883,8221,ejercito,a-HAIR-see-toh
884,2017,janik, YAH-neek
885,8317,fono,FOH-noh
886,18261,jamar,JAH-mahr
887,22558,razan,RAH-zahn
888,12237,sharma,Shar-ma
889,6435,tomislav,TAHM-ee-slahv
890,15705,efthymios,ef-THEE-mee-os
891,6268,francois,frah(n)-swah
892,13209,agus,AH-goos
893,1202,chigwedere, chihg-weh-DEH-ree
894,610,ahpaid, AH-payd
895,782,avazov, ah-VAH-zawf
896,415,sobhuza,SOH-boo-zeh
897,4984,jesus,hay-SOOS
898,8826,kagame,kah-GAH-meh
899,714,aoun, OW-N
900,9031,kolmogorov,kohl-moh-GOH-rawf
901,24341,theophane,Tay-oh-fahn
902,14857,chidubem,Chee-doo-bem
903,24892,veera,vee-RAH
904,12417,shekero,SHOO-kroo
905,20975,nazeera,nah-zee-rah
906,17023,gönül,gew-nool
907,13543,amjad,AM-jad
908,24897,veerasak,vee-rah-sahk
909,11972,dhruvrajsinh,DHROOV-raj-sing
910,7965,chirac,SHEE-RAHK
911,20998,neda,Neh-dah
912,7952,chettiar,CHEH-tyahr
913,11055,zhukov,ZHOO-kawv
914,23324,sevasti,seh-VAHS-tee
915,3179,pahad, pah-HAHD
916,2840,modise, moh-DEE-seh
917,2686,matsumoto, maht-soo-MOH-toh
918,14088,baiyang,Bye-Yahng
919,8300,ferrero,feh-REH-roh
920,10559,solana,soh-LAH-nah
921,1164,chakuamba, chah-koo-AHM-bah
922,23035,salo,SAH-lo
923,24805,valentina ,vah-lehn-tee-nah
924,1847,hashim, hah-SHEEM
925,19216,koivisto,KOY-vis-toh
926,13897,áthas ,aw-haas
927,10817,tuyakbai,too-yahk-B-EYE
928,17632,hrishita,Hree-shee-tuh
929,19054,khaleeda,kah-lee-dah
930,1168,chamsyah, HAHM-shee-yah
931,9295,madoff,MAY-dawf
932,16527,fionnghuala ,fee-un-goo-la
933,24593,uchechukwu,Oo-cheh-choo-kwoo
934,9153,labastida,lah-bahs-TEE-dah
935,15804,elays,EE-lays
936,1531,fallahiyan, fah-LAH-hee-yahn
937,2378,kubis, KOO-bihsh
938,16834,genoveva,heh-noh-veh-vah
939,17034,görkem,gur-kehm
940,10693,tapias,TAH-pee-ahs
941,1181,chaudry, CHOW-dree
942,8730,izabekov,ee-ZAH-byeh-kawf
943,23785,soohyun,Soo-hyoon
944,6264,shavkat,shahv-CAT
945,23887,sukhjinder,Sookh-jin-dehr
946,12197,kristin,KRIH-stin
947,14770,chanida,CHAH-nee-dah
948,10692,tanzi,TAHN-zee
949,11865,jamar,juh-mar
950,8212,edano,eh-DAH-noh
951,25620,y?ld?z,yuhl-duhz
952,8586,hashami,hah-shah-MEE
953,15981,engelbert,ehng-ehl-behrt
954,3269,philemon, fihl-eh-MOHN
955,12630,ko htay kywe,KOH-TEE-CHWAY
956,14063,bahati,bah-HAH-tee
957,11095,abin,Ah-bin
958,19499,leander,lee-an-duhr
959,4258,vural, VOO-rawl
960,9427,mcaleese,MACK-ah-leess
961,13240,ailbhe ,al-vuh
962,11472,charlotte,shar-lut
963,14211,bayarsaikhan,bah-yahr-sai-khahn
964,1423,dujana, doo-JAH-nah
965,24234,tejas,Tay-jahs
966,7995,cisse,SEE-say
967,16135,eufemia,eh-oo-feh-mee-ah
968,10135,raufi,rah-OO-fee
969,22110,piotr ,pyawtr
970,4308,yalla, YAH-lah
971,20064,manjot,Mahn-joht
972,19385,lale,lah-leh
973,1257,contreras, kohn-TRAY-rehs
974,13780,arif,AH-reef
975,8569,hanegbi,hah-NEHG-bee
976,21792,oyuntungalag,oy-oon-toong-gah-lahg
977,6745,vladimiro,vlah-dah-MEE-roh
978,1752,gref, GREHF
979,10216,runcie,RUHN-see
980,4182,vaillant, v-eye-YAH(n)
981,6434,momir,MOH-meer
982,9303,maehara,mah-ee-HAH-rah
983,24548,tuvshintur,toov-sheen-toor
984,12797,johnny ,JAH-nee 
985,13958,ayame,ah-yah-meh
986,9442,mehlis,MAY-LIHSS
987,4351,yusuf, YOO-suhf
988,8035,cubas,KOO-bahs
989,3677,sayam, see-YAHM
990,4553,geraldo,zhehr-AHL-doh
991,15425,diana,DEE-a-na
992,22112,pirjo,PEER-yoh
993,3237,paulauskas, paw-LAH-OH-skahs
994,19836,lysandros,lee-SAN-dros
995,12919,aasiya,ah-SEE-yah
996,12651,delwa, dehl-WAH
997,18029,isabeau,Ee-zah-boh
998,24634,ujjwal,Ooj-jwahl
999,17647,hugo,oo-go
1000,13623,andrioti,ahn-DREE-oh-tee
1001,1443,dzhabrailov, jah-brah-EE-lawf
1002,18594,josese,joh-seh-seh
1003,15295,davaasuren,dah-vah-ah-soo-rehn
1004,9201,lekic,LEH-keech
1005,22148,pranav,Pra-nav
1006,17284,hakan,hah-kahn
1007,19931,maika,my-kah
1008,22913,saarinen,SAA-ree-nen
1009,1019,boim, BOYM
1010,9583,moscoso,mohs-KOH-soh
1011,4698,parnaz,p-air-NAWZ
1012,11852,ally,al-ee
1013,10773,toure,TOO-ray
1014,20077,manolakou,mah-noh-lah-KOO
1015,22390,rahmat,Rah-maht
1016,2883,mouandou, (m)wahn-DOO
1017,21238,nkosi,en-koh-see
1018,7569,azarov,ah-ZAH-rawv
1019,23583,shreya,Shray-yuh
1020,21842,panagiotakos,pah-nah-yoh-TAH-kos
1021,8197,dzhaparidze,jah-pah-REED-zeh
1022,21452,ogechukwu,Oh-geh-choo-kwoo
1023,15778,ekenechukwu,Eh-keh-neh-choo-kwoo
1024,18782,kalypso,kah-LEEP-so
1025,14669,carsten,KARS-ten
1026,12678,knoana,(n)koh-AH-nah
1027,12681,ko ,KOH 
1028,12035,sahaj,suh-HAJ
1029,10583,souter,SOO-tehr
1030,5808,metin,meh-TIHN
1031,10248,saber,SAH-BEHR
1032,21082,nicolas,NEE-koh-lahs
1033,23560,shivansh,Shih-vahnsh
1034,19764,luciana,loo-see-AH-nah
1035,11775,andy,AN-dee
1036,14952,chukwuemeka,Chook-woo-eh-meh-kah
1037,4056,thatcher, THAT-chehr
1038,1815,hamad, HAH-mahd
1039,22575,regina,Reh-hee-nah
1040,3186,palacio, pah-LAHS-yoh
1041,18458,jihad,jee-HAHDE
1042,13594,anaya,uh-nay-uh
1043,10405,seltsovsky,sehlt-SAWV-skee
1044,12044,dipraj,DEEP-raj
1045,19428,lara,LA-ra
1046,13444,alois,ah-loh-ees
1047,21078,nicasio,nee-kah-syoh
1048,25653,yongfeng,Yohng-Fung
1049,17583,himmapan,heem-mah-pahn
1050,15053,concepcion,Kohn-sehp-see-ohn
1051,638,al-neuimi, ahl-NOY-mee
1052,4048,tesic, TEH-shich
1053,12866,aadhira,Aa-dhi-ra
1054,8053,dambrowski,dohm-BROHF-skee
1055,25292,worku,wohr-koo
1056,9126,kunitsin,koo-NEET-sihn
1057,25231,wenjie,Wuhn-Jyeh
1058,20293,mavridou,mav-REE-doo
1059,3800,shinawatra, shihn-ah-WAHT
1060,19116,kifle,keef-leh
1061,8513,guillaume,ghee-OHM
1062,9096,krikalyov,kree-kahl-YAWF
1063,8956,kharrazi,kah-rah-ZEE
1064,4875,herbert,HER-bert
1065,14731,cesar,Say-zahr
1066,7521,ashdown,ASH-down
1067,7461,andabak,AHN-dah-bahk
1068,21489,olajumoke,Oh-lah-joo-moh-keh
1069,18805,kamonwan,kah-mawn-wahn
1070,25016,virender,Veerehn-der
1071,10038,prce,PEHRT-zeh
1072,12333,deep,Deep
1073,8649,hovannisian,hoh-vah-nee-see-YAHN
1074,14173,bashir,BA-sheer
1075,24128,tanuja,Tah-noo-jah
1076,16787,gaurav,Gow-rahv
1077,17591,hiral,Hee-rahl
1078,13319,akseli,AHK-seh-lee
1079,22767,rónán ,roh-nawn
1080,15479,dimitriadou,dee-mee-tree-AH-doo
1081,10806,turabi,too-RAH-bee
1082,12924,aava,AH-vah
1083,5931,zeljko,ZHEHL-koh
1084,11242,kamal,Ka-mal
1085,23161,sarina,Sah-ree-nah
1086,7574,azubalis,ah-ZOO-bah-lihs
1087,19500,léandre,lay-ahn-dr
1088,21370,nyambura,nyahm-BOO-rah
1089,13936,avishai,ah-vee-SHAHY
1090,3242,peirano, pay-RAH-noh
1091,18050,isaías,ee-sah-ee-ahs
1092,23111,sangeeta,Suhn-gee-taa
1093,12481,keat,KEET
1094,10465,shcharansky,sheh-RAHN-skee
1095,6736,alain,al-LAAH(n)
1096,545,abiola, ah-bee-OH-lah
1097,2641,marapona, mah-rah-PAH-nah
1098,18812,kanchan,Kan-chan
1099,4828,jaime,H-EYE-may
1100,19863,mads,MAS
1101,22410,raisya,rah-ees-yah
1102,4774,charlene,shahr-LEEN
1103,24189,tashema,tuh-SHEE-muh
1104,24561,tyriek,TY-ree-ek
1105,19046,khairi,kahy-ree
1106,15445,diiriye,dee-REE-yeh
1107,8209,ebeid,eye-BEHD
1108,14843,chhavi,Chuh-vee
1109,18252,jalmari,YAL-mah-ree
1110,3582,sagradyan, sah-grahd-YAHN
1111,18746,kaius,KYE-oos
1112,4810,eugen,a-oh-GEHN
1113,7404,al-dulaimi,ah-doo-LAY-mee
1114,9648,mushikiwabo,moo-shee-KEE-wah-boh
1115,8289,fawehemi,FAH-weh-mee
1116,15830,eleonore,eh-lee-oh-noh-reh
1117,19895,magnus,mag-noos
1118,16427,felipe,feh-LEE-pee
1119,1556,fillon, fee-YOHN
1120,2762,meshaima, meh-SHAY-mah
1121,25621,yile,Yee-Luh
1122,8643,horn,HOHRN
1123,19883,maeva,Ma-ay-vah
1124,12068,derick,DEH-rik
1125,2271,klich, KLEE(k)
1126,6380,hirofumi,hee-roh-FOO-mee
1127,4070,tikhomirov, tee-koh-MEER-awv
1128,14241,bekalu,beh-kah-loo
1129,2512,lluch, YOOSH
1130,12874,aadya,Ah-dyuh
1131,3513,ruci, ROO-jee
1132,7002,laszlo,LAHZ-loh
1133,24860,vasiliev,vah-SEEL-yev
1134,5397,mitja,MEET-yah
1135,20685,mursal,MUR-sahl
1136,18492,jittipong,jeet-tee-pawng
1137,11813,christian,kris-chan
1138,18840,karamanlis,kah-rah-MAHN-lees
1139,19984,makhmud ,mahkh-mood
1140,13108,adhikari,Ad-hi-ka-ri
1141,2203,kezerashvili, keh-zeh-rahsh-VEE-lee
1142,5170,cristian,krihst-YAHN
1143,12890,aaradhya,Ah-rah-dyuh
1144,1173,charles, CHAHRLZ
1145,24196,tasnim,TAHS-neem
1146,22965,safiri,sah-fee-ree
1147,2308,komorowski, koh-moh-RAHV-skee
1148,21584,omar,O-mahr
1149,17394,harsh,Harsh
1150,5647,osmonakun,ohs-mohn-ah-KOON
1151,17149,gulnora ,gool-noh-rah
1152,20601,morufat,Moh-roo-faht
1153,13176,afiqah,ah-fee-kah
1154,24922,verena,veh-ree-nah
1155,7591,badie,bah-DEE-eh
1156,18641,julie,Zhu-lee
1157,14010,ayuni,ah-yoo-nee
1158,936,benaissa, behn-EYE-sah
1159,20828,nalin,NAH-lin
1160,2966,nabavi, NAH-BAH-VEE
1161,9456,meller,MEHL-ehr
1162,9523,mir,MEER
1163,1175,charles, CHAHRLS
1164,16508,filiti,fee-lee-tee
1165,11877,bethany,beh-thuh-nee
1166,868,baramidze, bah-rah-MEED-zeh
1167,10613,stournaras,stoor-NAH-rahss
1168,2959,myboto, mee-BOH-too
1169,14599,camille,kah-mee-yuh
1170,6224,ilir,EEL-yehr
1171,16668,fulgencio,fool-hehn-thee-oh
1172,8968,kholstov,kohl-STAWF
1173,6318,darko,DAHR-koh
1174,24643,ukeme,Oo-keh-meh
1175,7212,oktay,awk-T-EYE
1176,20020,malthe,MALTH-eh
1177,20370,meixuan,May-Shwahn
1178,6704,fidel,fee-DEHL
1179,24171,tarique,tuh-REEK
1180,3032,ngirumpaste, n-ghee-room-PAHT-say
1181,14391,bilqis,BIHL-kis
1182,16613,fotima ,foh-tee-mah
1183,20613,mpho,em-poh
1184,19921,mahlet,mah-let
1185,9089,krasniqi,KRAHS-nee-chee
1186,3638,sankoh, SAN-koh
1187,18214,jafar,jah-FAR
1188,20744,mwila ,mwee-lah
1189,3015,ndayizeye, ehnd-eye-ee-ZAY-eh
1190,2679,massi, mah-SEE
1191,844,bakoyiannis, bah-koh-YAH-nees
1192,18700,jyoti,Jyoh-tee
1193,10653,symonenko,sih-moh-NEHN-kaw
1194,11060,ziemelis,zheh-MAY-lihs
1195,686,amirkhanov, ah-meer-KAH-nawf
1196,5512,eurico,yoo-REE-koh
1197,21865,panteleyevich,pahn-TEH-leh-yev-ich
1198,25359,xerxes,ZERK-sees
1199,13290,akash,A-kash
1200,1291,dadullah, dah-doo-LAH
1201,5921,wim,VIHM
1202,4794,cesare,CHAYZ-ah-ray
1203,5950,amirzhan,ah-meer-ZHAHN
1204,3722,selmani, sehl-MAH-nee
1205,8100,devdariani,dehv-dah-ree-AH-nee
1206,7522,ashibli,ah-SHIH-blee
1207,20384,meli,meh-lee
1208,13971,ayça,ay-chah
1209,23142,sara,SA-ra
1210,23036,salome,Sah-loh-may
1211,23696,sinead ,shi-nayd
1212,3692,schlicher, SHLIHK-ehr
1213,17436,hataya,hah-TAH-yah
1214,13445,alok,AA-lok
1215,23702,sintayehu,seen-tah-yeh-hoo
1216,10136,ravalomanana,rah-vah-loh-mah-NAHN
1217,21465,ojala,OH-yah-lah
1218,12409,zemin,zuh-MEEN
1219,15849,elias,ee-LIE-as
1220,7457,amoussou,ah-moh-SOO
1221,6773,freij,FRAYJ
1222,24092,tánaide ,taw-ney-duh
1223,22436,rakesh,Ra-kesh
1224,8406,gemade,gheh-MAH-dee
1225,22721,roderich,roh-deh-rikh
1226,15682,eetu,EH-too
1227,907,batumubwira, bat-oo-moob-WEER-ah
1228,16687,gabija,gah-bee-yah
1229,1634,garabashvili, gah-rah-bahsh-VEE-lee
1230,14554,buzuayehu,boo-zoo-ah-yeh-hoo
1231,15569,douka,DOO-kah
1232,12523,sardar,sahr-DAHR
1233,16494,fikru,feek-roo
1234,13171,afanasiy,ah-fah-NAH-see
1235,23948,svetlana,SVEHT-lah-nah
1236,10005,plazynski,pwah-ZHIHN-skee
1237,11453,vaishali,vai-shah-lee
1238,6153,americo,ahm-AIR-ih-koh
1239,2484,levesque, luh-VEHK
1240,5081,garry,GAAH-ree
1241,16763,ganya,GAH-nyah
1242,20461,milagros,mee-lah-grohs
1243,23229,seema,See-ma
1244,11596,wahab,wah-hab
1245,15881,elmo,EL-moh
1246,7678,bazilyuk,bah-zihl-OOK
1247,22777,rongming,Rohng-Meeng
1248,14918,chongo ,choh-ngoh
1249,468,ustasha,OO-stah-shah
1250,23011,salahuddin,sah-LAH-ood-deen
1251,9937,patriota,pah-tree-OH-tah
1252,7729,biaou,BEE-ah-oo
1253,11050,zemogo,zeh-MOH-goh
1254,2594,majali, mah-JAH-lee
1255,24069,tamar,TAM-ahr
1256,21754,otavia,oh-TAH-vee-ah
1257,20000,malak,MAH-lak
1258,22528,ratu,rah-too
1259,23311,setareki,seh-tah-reh-kee
1260,12960,abdirashid,ahb-deer-RAH-sheed
1261,25273,winta,ween-tah
1262,18362,javkhlan,jahv-khlahn
1263,23705,siobhán ,shi-vawn
1264,1544,feiglin, FAY-glihn
1265,14000,ayotunde,Ah-yoh-toon-deh
1266,3177,pacolli, paht-ZOH-lee
1267,14167,bashar,bah-SHAR
1268,22663,rima,REE-ma
1269,9978,pikrammenos,peek-rah-MEHN-ohs
1270,2411,kuznetsov, kooz-nyeht-SAWF
1271,7460,anastassiades,ah-nahs-tahs-ee-YAH-dehs
1272,14934,christoforou,krees-TOH-foh-roo
1273,8201,dzhioyev,zheh-OY-yehv
1274,8662,hurtado,oor-TAH-doh
1275,2530,lucinschi, loo-CHEEN-skee
1276,13015,abigail,ah-bee-gah-eel
1277,19264,kotaro,koh-tah-roh
1278,25507,yarmohammad,YahrMoh-hah-mahd
1279,18122,isto,EES-toh
1280,17579,himani,Hee-mah-nee
1281,5016,daranee,dah-rah-NEE
1282,16523,fionnán ,fyun-awn
1283,20180,marifat ,mah-ree-faht
1284,9701,nastase,nah-STAH-seh
1285,12765,soo-hyuk, SOO-HYUHK
1286,516,abadilla,ah-bah-DEEL-yah
1287,5717,gustavo,goo-STAH-voh
1288,22579,rehima,reh-hee-mah
1289,11485,nitchie,nih-chee
1290,23579,shota,shoh-tah
1291,20231,marwa,MAR-wah
1292,5534,tarja,TAHR-yah
1293,9728,neira,NAY-rah
1294,23314,setiawan,SEH-tee-ah-wahn
1295,220,kittikachorn,kih-tee-kah-CHAWN
1296,16047,ernestina,ehr-neh-stee-nah
1297,3820,sidgmore, SIHJ-morh
1298,12724,zaw , SAW
1299,10067,qatada,kah-TAH-dah
1300,8913,kavan,kah-VAHN
1301,21013,nektaria,nek-TAH-ree-ah
1302,10218,rusesabagina,roo-seh-sah-bah-GHEE-nah
1303,16007,enzo,ahn-zoh
1304,15692,efraim,EH-frym
1305,5771,akhmad,ahk-MAHD
1306,1441,dzasokhov, zah-SOH-kawf
1307,7511,arnaout,ahr-nah-OOT
1308,13410,alhassan,Al-hahs-sahn
1309,20490,minji,Meen-jee
1310,10036,prasad,prah-SAHD
1311,13435,aliza,ah-LEE-zah
1312,7282,nasser,naw-SEHR
1313,21605,omkara,Ohm-kah-rah
1314,2106,kalimanzira, kah-lee-mahn-ZEE-rah
1315,25566,yehoshua,yeh-hoh-SHOO-ah
1316,9524,miranda,mih-RAHN-dah
1317,4304,yakovlev, YAH-kawv-lehf
1318,11743,terran,TEHR-uhn
1319,25760,yuvan,Yoo-vahn
1320,22170,prisha,Pree-shaa
1321,21164,ningsih,NING-see
1322,18217,jagdeep,Jahg-deep
1323,11322,nitin,nit-in
1324,25981,zoraya,Zoh-ray-ah
1325,25120,waheeda,Wah-hee-dah
1326,22955,sadriddin ,sah-dree-deen
1327,17195,gurnoor,Gur-noor
1328,8624,hijazi,hih-JAH-zee
1329,9492,mihailovic,mee-H-EYE-loh-vihch
1330,2655,maroni, mah-ROH-nee
1331,17417,harumi,hah-roo-mee
1332,23238,selai,seh-lah-ee
1333,22942,sadek,SAH-dek
1334,2541,luksic, LOOK-sheech
1335,14544,busayo,Boo-sah-yoh
1336,15828,eleonore,Ay-leh-oh-nohr
1337,25050,vlachos,VLAH-khos
1338,3822,sidr, SIHD-rrr
1339,5655,samaila,sahm-EYE-lah
1340,24760,uzoma,Oo-zoh-mah
1341,12685,bobi ,BOB-ee
1342,21523,olivia,ohl-vee-ah
1343,7566,ayyad,EYE-yahd
1344,7723,bevanda,BEH-vahn-dah
1345,18892,karimi,kah-REE-mee
1346,16110,estefani,ehs-teh-FAH-nee
1347,12354,kumar,KOO-mar
1348,22213,qalinle,kah-LEEN-leh
1349,22574,regina,reh-GEE-nah
1350,2148,karekin, gah-ray-GEEN
1351,6605,sebastian,seh-bahst-YEHN
1352,22946,sadhbh ,sighv
1353,22809,rostislavovna,rohs-tee-SLAHV-ohv-nah
1354,5970,mullah,MAH-lah
1355,16470,fiach ,fee-akh
1356,6177,wassim,wah-SEEM
1357,12113,mack,mak
1358,2114,kalugin, kah-LOO-ghihn
1359,23809,sosefo,soh-seh-foh
1360,9491,mielke,MEEL-keh
1361,23454,shantrice,shuhn-TREES
1362,8032,crvenkovski,ts-err-VEHN-kawf-skee
1363,4346,yunus, YOO-nuhs
1364,12456,al,al
1365,11918,timothy,TIM-uh-thee
1366,14591,camelia,kah-MEE-lee-ah
1367,16807,gbenga,G-behn-gah
1368,8900,kasper,KASS-pehr
1369,25830,zakharovich,zah-KHAH-roh-vich
1370,24533,turgay,tur-gahy
1371,16097,esperanza,Ehs-pehr-ahn-sah
1372,21714,óscar,ohs-kahr
1373,14197,bastien,Bahs-tyeh
1374,15645,economou,eh-koh-NOH-moo
1375,22206,qaisara,kai-sah-rah
1376,16100,esraa,EHS-rah
1377,7848,budisa,BOO-dih-shah
1378,1014,boesak, BOO-sack
1379,110,ennahdha,eh-NAH-dah
1380,1526,faisal, F-EYE-sahl
1381,12680,thein,THAYN
1382,22394,rahul,Rah-hool
1383,2192,kellenberger, KEH-lehn-b-air-gehr
1384,5156,andriy,ahn-DREE
1385,14560,caasho,CHAH-shoh
1386,19441,latheef,la-theef
1387,1580,fradkov, frahd-KAWF
1388,25059,vlasiy,VLAH-see
1389,21491,olakunle,Oh-lah-koon-leh
1390,17758,iddi,ee-dee
1391,16830,gengli,Gung-Lee
1392,11179,gurvir,Gur-veer
1393,2184,kawaguchi, kah-wah-GOO-chee
1394,25527,yasmeen,yas-MEEN
1395,10648,svilanovic,svee-LAH-noh-vihch
1396,11595,krisztina,kris-tee-nah
1397,16198,ezenwanyi,Eh-zen-wahn-yee
1398,246,letsie,LEHT-see
1399,12657,kouame,kwah-MAY
1400,11830,mackenzie,muh-ken-zee
1401,23769,soloman,soh-loh-mahn
1402,23113,sanguan,sahn-gwahn
1403,3566,sabri, SAH-bree
1404,4414,zviagilsky, zvee-ah-HEEL-skee
1405,1518,evren, ehv-REHN
1406,15775,ekaphap,eh-kah-phap
1407,6843,elvin,ehl-VEEN
1408,7626,banana,bah-NAH-nah
1409,3580,safronov, sah-FRAWN-awf
1410,7089,omurbek,oh-moorb-YEHK
1411,16860,geraldo,zheh-RAHL-doh
1412,9291,macron,MA-crohn
1413,7755,bizimungu,bih-zee-MOON-goo
1414,18518,jocasta,zho-KAS-tah
1415,21115,nijol?,nee-yoh-leh
1416,13985,ayman,ahy-mahn
1417,11175,gursimran,Gur-sim-ran
1418,6842,amadou,ah-mah-DOO
1419,23494,shavoy,shuh-VOY
1420,10186,rojnica,ROY-neet-suh
1421,14931,christodoulou,krees-toh-DOH-loo
1422,20548,moaz,MOH-az
1423,25097,waayo-arag,wah-YOHah-rahg
1424,22175,prokhor,PROHK-hohr
1425,623,akhmetov, ahk-MYEHT-awf
1426,25446,yafei,Yah-Fay
1427,8383,garcia,gahr-SEE-ah
1428,21195,nivea,NEE-veh-ah
1429,14500,branca,BRAN-kah
1430,2313,kondewa, kahn-day-WAH
1431,2564,machimura, mah-CHEE-moo-rah
1432,19242,koray,koh-rah-y
